command,mean,stddev,median,user,system,min,max,parameter_width
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 230,0.10739882360714288,0.0036731725684073196,0.10659878450000002,0.10102210714285713,0.005804464285714285,0.102109431,0.11675426700000001,230
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 230,0.00887406276851852,0.0013118567082309905,0.0089213785,0.005759725308641971,0.0024536512345679014,0.007032648000000001,0.012690259,230
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 230,0.12837861523076927,0.008248242574717535,0.13020602250000002,0.1219597692307692,0.006101730769230768,0.11315796,0.141573894,230
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 230,0.03449184484782609,0.003025413143559426,0.033444464,0.027925369565217396,0.006102445652173915,0.029500889000000002,0.042037635000000004,230
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 230,0.036899135375,0.002258133907315207,0.0367662235,0.029909562499999997,0.0065047125,0.032940072,0.044279466,230
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 230,0.1082197235,0.0037399445137972147,0.10825376650000001,0.1007449285714286,0.00679832142857143,0.10296696400000001,0.118044011,230
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 240,0.11316809053846154,0.0025419996240807615,0.11344789450000001,0.10596184615384617,0.006569653846153847,0.10775824,0.118979474,240
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 240,0.00929623487080104,0.0011672241260777105,0.009808931,0.006441273901808781,0.002405671834625323,0.006858609000000001,0.011658408,240
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 240,0.1251834525416667,0.008112896703621785,0.1218264185,0.11876958333333333,0.00561875,0.116167766,0.14357756800000002,240
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 240,0.035070769540229876,0.00401888346097121,0.035572691000000004,0.028018643678160912,0.006295954022988504,0.027404689000000003,0.042059922,240
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 240,0.03864833404938272,0.002139524631710459,0.038854192,0.03173913580246913,0.006425814814814812,0.034085641,0.044296498000000004,240
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 240,0.1107296177037037,0.0032769521712349386,0.110019081,0.1033139259259259,0.006773555555555556,0.106310211,0.11882819000000001,240
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 250,0.11313899396153847,0.003014259844767328,0.1130400825,0.10649969230769231,0.006269,0.107599893,0.119407435,250
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 250,0.008163887044067796,0.0010919765955175458,0.007538911000000001,0.005448359322033898,0.002400440677966102,0.0068879250000000005,0.010965045000000001,250
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 250,0.12321273968000002,0.007056542164588665,0.12134842800000001,0.11687944,0.00588288,0.114223585,0.139083007,250
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 250,0.0370313856111111,0.0027691451904969743,0.037607257000000005,0.029281805555555533,0.007226375000000001,0.031146889,0.043067924,250
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 250,0.033301710586206894,0.0017569296015073185,0.033333678000000005,0.026257344827586213,0.006457781609195402,0.028724208,0.037394499000000005,250
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 250,0.11389896765384615,0.0025463544805698194,0.1141338385,0.10728007692307692,0.005804038461538462,0.10915798700000001,0.11894233000000001,250
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 260,0.1162442735769231,0.00353554219892126,0.11565370300000001,0.10932226923076921,0.006426730769230769,0.110160141,0.125345166,260
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 260,0.008437027028277632,0.0012081202388906102,0.007824108,0.005168835475578407,0.002508807197943445,0.006938983,0.011252461,260
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 260,0.13751769908695652,0.006369092985199126,0.138422922,0.13193665217391307,0.005038565217391304,0.126460342,0.14753482,260
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 260,0.03614848286904763,0.004053447791425856,0.035446869000000006,0.02891929761904762,0.006849809523809524,0.028822179000000003,0.044856279000000006,260
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 260,0.03277693645454546,0.0020019153264855946,0.032766374,0.025527525252525253,0.006784858585858586,0.028886722,0.036624433000000005,260
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 260,0.12309948687999997,0.003998194736016978,0.12257548900000001,0.11590099999999998,0.006680839999999999,0.111759147,0.13103077400000002,260
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 270,0.12059050863999998,0.0023569596411359573,0.12028754500000001,0.11384955999999997,0.006373199999999999,0.11423300800000001,0.12437226700000001,270
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 270,0.009295793811643832,0.0011558162432166272,0.0097789855,0.006385020547945205,0.002368239726027399,0.006865006000000001,0.011465711,270
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 270,0.13860742040000001,0.008453104567622079,0.13783824500000003,0.1319598,0.0057732999999999994,0.123266632,0.154566214,270
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 270,0.03684463882022473,0.00425024365734755,0.03618587,0.030076325842696636,0.006246235955056182,0.030899970000000002,0.045387381000000004,270
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 270,0.032971964708333336,0.0019659514813348666,0.03293908,0.025941916666666672,0.006552916666666666,0.029021703000000003,0.037255513000000004,270
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 270,0.11786728544000002,0.0027035339937162817,0.11724914400000001,0.11073212,0.006884679999999999,0.11299094700000001,0.12325155900000001,270
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 280,0.11931143628000002,0.0026506763840680307,0.11934337,0.11202183999999997,0.0063506000000000005,0.113961803,0.12609256900000002,280
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 280,0.008084406524421592,0.0010793400852755456,0.007539090000000001,0.005437295629820049,0.0023202622107969155,0.00679024,0.010823033000000001,280
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 280,0.12926965234782611,0.0074759574395608,0.127376387,0.1228356086956522,0.006072043478260871,0.121562241,0.14802831200000002,280
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 280,0.0431295983809524,0.0038254222225619513,0.044418653,0.035569206349206337,0.007041079365079365,0.034081713,0.049921676000000005,280
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 280,0.03722235196703296,0.0017722088621526118,0.037254024000000004,0.029186362637362635,0.007119890109890112,0.032544423,0.040591644,280
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 280,0.12612962991666668,0.003833576056313808,0.126196041,0.11673729166666663,0.008946375000000001,0.118117262,0.137121772,280
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 290,0.13479422881818184,0.007475495787284443,0.132281635,0.12542740909090908,0.008837181818181815,0.12644280200000002,0.154897944,290
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 290,0.00858197086824324,0.0011788410092839602,0.0080226845,0.005485760135135134,0.002553388513513514,0.006854404000000001,0.011076142,290
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 290,0.14478141690476193,0.010649587620599388,0.14399619500000002,0.13719914285714288,0.006814333333333335,0.127243566,0.16013664,290
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 290,0.045608439629032264,0.0036884557739367153,0.046191696500000004,0.0371027258064516,0.007785870967741934,0.036362555000000005,0.052073393,290
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 290,0.03811811330379747,0.0024953051461859142,0.038404152000000004,0.030294772151898724,0.007344721518987343,0.032556099000000005,0.043527763000000004,290
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 290,0.12288151408333338,0.002004793116735335,0.12282416400000001,0.11571204166666667,0.006803541666666665,0.118864987,0.128878404,290
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 300,0.1270209690869565,0.0036037761086888734,0.12659235700000002,0.11841456521739133,0.008326869565217391,0.121884553,0.135417289,300
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 300,0.00886374683512545,0.0012954286247136555,0.009508584,0.006333340501792115,0.0021774014336917572,0.0069017060000000005,0.011025013,300
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 300,0.1459349374761905,0.007781586842512777,0.14747569200000002,0.13798799999999997,0.007412571428571431,0.134708671,0.161240147,300
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 300,0.03859394886440678,0.004026107311948655,0.037273918,0.03106601694915253,0.007150101694915254,0.031568436000000005,0.050643481000000004,300
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 300,0.03592258331578949,0.0019890542020257244,0.035831374,0.028001500000000002,0.0074984473684210524,0.031770557000000005,0.039877069,300
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 300,0.12799316169565214,0.003400679319734452,0.127100296,0.1214824347826087,0.0062319130434782604,0.12171166500000001,0.13473756,300
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 310,0.13364081745454548,0.004127828767868715,0.1343712575,0.12655954545454542,0.006180954545454545,0.126800267,0.14199740200000002,310
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 310,0.00826291951815181,0.001207032645296227,0.007653776,0.005443996699669969,0.0023912079207920782,0.006876467000000001,0.011009847000000001,310
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 310,0.14562584475000004,0.006424342829620097,0.144509907,0.1383625,0.0069778999999999996,0.13675111,0.158399241,310
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 310,0.04362074218918918,0.0043098044704604176,0.04390132,0.03646177027027026,0.006885635135135134,0.034769343,0.050889963,310
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 310,0.041079712602739724,0.002582320864029766,0.041248223,0.03294275342465754,0.007682534246575341,0.033950802,0.048152269000000004,310
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 310,0.1321248782173913,0.002888619414952157,0.131963041,0.12399908695652172,0.007803826086956521,0.126817492,0.137784065,310
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 320,0.13963974576190477,0.003616740352612942,0.138831106,0.1323998095238095,0.007046142857142858,0.13515899,0.148448946,320
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 320,0.008430771321428582,0.001369918911268346,0.0077544745000000005,0.005542849489795917,0.0025664260204081636,0.006852207000000001,0.016260488,320
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 320,0.14495870495238097,0.005003152745067514,0.145927718,0.1368162857142857,0.0075797619047619025,0.136205964,0.150901229,320
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 320,0.04252283138333334,0.004047762368745821,0.042045341,0.034007316666666655,0.008192916666666668,0.036834320000000004,0.054394709000000006,320
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 320,0.04100819382608696,0.0030340959374466694,0.040953064000000004,0.03203120289855072,0.008605144927536229,0.036034774000000006,0.049394103,320
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 320,0.14181396200000002,0.004101002763648743,0.1423679555,0.13453809999999997,0.0070183,0.133063328,0.149126176,320
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 330,0.1401815616,0.0028477013169129275,0.139809802,0.13128285,0.00855425,0.13427551000000001,0.147715426,330
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 330,0.009553855439024397,0.0011343757413471288,0.009963035,0.006845588850174214,0.002325132404181183,0.006910251,0.013786045,330
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 330,0.16049188345,0.01011958224174664,0.161370711,0.1533486,0.00677875,0.14183431400000002,0.17403137200000002,330
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 330,0.043181127051948064,0.005145026391461106,0.041948677000000004,0.03547894805194805,0.007111259740259741,0.036303396,0.05732986,330
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 330,0.0398955189859155,0.0033036752530733776,0.039794818,0.030904126760563384,0.00855111267605634,0.033628376,0.048932499000000004,330
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 330,0.14126023020000006,0.0033296276891933,0.14096050850000003,0.13288115,0.0077626499999999985,0.13582644800000002,0.148394819,330
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 340,0.14398602042857142,0.0029052329436343393,0.14369752200000002,0.13616009523809522,0.007400952380952381,0.139774276,0.149131583,340
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 340,0.008185084218592964,0.0010860798281233466,0.007752433500000001,0.005407479899497488,0.002398359296482413,0.0068475920000000004,0.012354277,340
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 340,0.15786278144444446,0.007285259648313582,0.1595059675,0.14971505555555553,0.007073166666666666,0.14432461500000002,0.17142938300000002,340
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 340,0.04504830945454547,0.004992486454244873,0.045021257,0.0366685606060606,0.0075930151515151536,0.035071405,0.054546771,340
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 340,0.042257447603174604,0.003967239045935618,0.0419753,0.034413015873015894,0.00742111111111111,0.035493331,0.050504256000000004,340
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 340,0.1432776137142857,0.003820975563497446,0.143230035,0.13541380952380952,0.007011,0.137100521,0.15493314900000002,340
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 350,0.1455895955238095,0.0051396831563463264,0.14531390700000002,0.13634390476190475,0.008712380952380952,0.137638963,0.15454577,350
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 350,0.00861327866329967,0.001191133750086398,0.008175412,0.0058739158249158235,0.0023206969696969696,0.006988421000000001,0.011477497000000001,350
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 350,0.15995099188235296,0.005933377243829148,0.160044015,0.15304194117647055,0.006323411764705882,0.15016268900000002,0.172854945,350
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 350,0.04611286222388059,0.0052280258279536595,0.044761568,0.03767122388059702,0.00793144776119403,0.037158372,0.057119136,350
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 350,0.04429526416417911,0.00401788426266029,0.043982337,0.03509641791044777,0.008696059701492537,0.037594159,0.053451801,350
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 350,0.1442365694761905,0.003193526277632702,0.14403617400000002,0.1350927142857143,0.00832257142857143,0.138612861,0.14952304400000002,350
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 360,0.15164484025,0.004217013658385852,0.15000652250000002,0.14275365,0.007929899999999998,0.147700469,0.16158332,360
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 360,0.008948536609589035,0.0012887268581533238,0.009414355,0.005712976027397259,0.0024572568493150685,0.0068996890000000005,0.011385306000000001,360
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 360,0.16694942835294116,0.0069885181103752116,0.16591228800000002,0.15722899999999998,0.008907823529411763,0.154379062,0.178638296,360
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 360,0.04555054187096777,0.005878883938438342,0.044952073,0.03684601612903226,0.00802029032258064,0.034491908,0.058310419,360
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 360,0.04286969036507935,0.0038101389447066196,0.042539931,0.033623063492063496,0.00863868253968254,0.035772015000000004,0.052995562,360
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 360,0.1506624240526316,0.003404759664145449,0.15006291900000002,0.1416133157894737,0.008804894736842104,0.146583063,0.158782943,360
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 370,0.15507826184210527,0.003108222055143323,0.15409435200000002,0.14717621052631577,0.007337684210526315,0.150191872,0.16415795300000002,370
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 370,0.008996370942567564,0.0013604977195723958,0.009539405,0.006129962837837841,0.00249479054054054,0.006899739,0.013692163,370
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 370,0.18092591681249998,0.00386257970316705,0.180794637,0.17281774999999994,0.006952249999999999,0.172737984,0.187487268,370
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 370,0.04903032712676057,0.006289590338267871,0.047716195,0.0391481971830986,0.009244140845070423,0.040102702000000004,0.060591178,370
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 370,0.04856183008219178,0.003530839754769744,0.049185472,0.039503739726027394,0.008520260273972603,0.040627491,0.05437535,370
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 370,0.15281909026315793,0.0018516376200037664,0.152495724,0.14335863157894735,0.008795789473684212,0.14970022100000002,0.15556608000000002,370
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 380,0.1613169318888889,0.002253204282682306,0.16145936100000002,0.15263405555555556,0.007964944444444445,0.157378709,0.16615427500000002,380
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 380,0.00817772364329269,0.0011064054008679814,0.007581512,0.005633728658536586,0.002257042682926828,0.006911572,0.010841629,380
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 380,0.18077758517647058,0.0035888972654877426,0.180718456,0.17356311764705878,0.006319764705882352,0.17463097500000002,0.18728239500000002,380
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 380,0.051046912261538464,0.0052848092850080255,0.050366975,0.04149223076923076,0.008930646153846152,0.039792618,0.06533852700000001,380
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 380,0.04757636946874999,0.004296752634604096,0.0466284755,0.03809801562499999,0.008896437499999993,0.039835801000000004,0.057523047,380
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 380,0.16070509222222223,0.002663054582977633,0.16080051150000002,0.1519791111111111,0.008418444444444444,0.155895104,0.16495723,380
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 390,0.1625873654444445,0.0026622103988273565,0.1622720485,0.1553167777777778,0.006629222222222223,0.158230906,0.16754997400000002,390
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 390,0.009556426445544556,0.000985816174502769,0.009943351000000001,0.006988178217821778,0.002198481848184818,0.0070383170000000005,0.010989844,390
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 390,0.18943048866666662,0.003024495190885714,0.188938454,0.18126040000000004,0.007160133333333333,0.18384635300000002,0.19605282300000001,390
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 390,0.04691196923076925,0.004907882571253178,0.045721200000000004,0.037488615384615384,0.008937846153846156,0.040539779000000005,0.059818442000000006,390
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 390,0.047374535176470604,0.0036190996929340593,0.047193872500000004,0.03855344117647058,0.00823094117647059,0.040570504,0.0553827,390
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 390,0.16318836744444443,0.0029253765136351513,0.163151583,0.15450983333333335,0.00727011111111111,0.15945202,0.16952793800000002,390
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 400,0.16389052749999997,0.0037243040460520987,0.1640038055,0.1550046111111111,0.007950722222222224,0.156765336,0.171691419,400
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 400,0.00892131,0.0012225255648961198,0.009437494500000001,0.006142672297297296,0.002425158783783784,0.0068628610000000005,0.011124221,400
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 400,0.18715212646666668,0.0048580331257003975,0.18589760000000002,0.17785659999999998,0.008767400000000002,0.1796136,0.19714849,400
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 400,0.05094442716981131,0.005631908360522336,0.049739505,0.041036962264150934,0.009518792452830185,0.041855971000000006,0.061935123,400
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 400,0.04959646446153849,0.004155429478103231,0.049137650000000005,0.041037015384615384,0.007910153846153845,0.042488708,0.058624194000000004,400
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 400,0.1654237367222222,0.0031953947260936364,0.16630611750000002,0.1578824444444444,0.007314055555555555,0.15895425300000002,0.17061773700000002,400
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 410,0.1719247933529412,0.002610184332343931,0.17135129200000002,0.1641628823529412,0.007283470588235292,0.16855245600000002,0.17784709,410
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 410,0.008046178976401185,0.0009998879599398972,0.007598454,0.005292837758112096,0.0024066961651917386,0.006955681,0.011188505000000001,410
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 410,0.18975452962500006,0.005732541481326829,0.1883644305,0.18106624999999996,0.008474375,0.178117658,0.20010898100000002,410
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 410,0.05252894848148148,0.005321538819089118,0.052713248000000004,0.04262170370370369,0.009385740740740741,0.041301298,0.062472117,410
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 410,0.053269698101694914,0.0035389302554857264,0.054194676000000004,0.044558271186440665,0.008352694915254236,0.045680187000000004,0.059488969,410
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 410,0.1731226348235294,0.002025793662517522,0.17314821400000002,0.16505317647058826,0.007737941176470588,0.169544246,0.17678748700000002,410
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 420,0.1738780348235294,0.0031474868359737877,0.174554662,0.16388429411764702,0.00939511764705882,0.16797536000000002,0.179684634,420
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 420,0.008941990374999997,0.0012677899458100944,0.009300209,0.0061876125,0.0023658000000000004,0.006839845000000001,0.011333300000000001,420
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 420,0.19509841593333335,0.006357021723739705,0.192857047,0.18510720000000003,0.009298599999999999,0.18756602900000002,0.20981168700000002,420
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 420,0.05132279659016395,0.006896206613233337,0.050215689,0.042066278688524576,0.008933918032786882,0.041315794,0.06630702000000001,420
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 420,0.05244452632758619,0.002930920082538129,0.051726324000000004,0.0433338448275862,0.008517672413793104,0.047632937,0.059999669000000005,420
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 420,0.17337576476470593,0.0026848364314454856,0.17413667000000002,0.16490747058823527,0.007958941176470587,0.16743975500000002,0.17791488200000002,420
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 430,0.17638790012500002,0.003976394215051651,0.175080474,0.1677619375,0.008220749999999999,0.170271166,0.185597211,430
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 430,0.009160873298657723,0.001177770487330228,0.009811473000000001,0.006541171140939601,0.002280828859060402,0.006914788000000001,0.010831401000000001,430
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 430,0.19311588560000004,0.004905597614249514,0.19104262600000002,0.18471706666666668,0.007703133333333333,0.185547275,0.201370871,430
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 430,0.05789482605882353,0.007152416536711933,0.05998937100000001,0.048233294117647055,0.008797333333333334,0.040242,0.06785474300000001,430
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 430,0.05474920868852459,0.003531459563051627,0.054155376000000005,0.045597000000000006,0.008509704918032789,0.04842015,0.06674764100000001,430
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 430,0.17625500293750004,0.003310401471589805,0.17568406450000001,0.168063625,0.007977749999999999,0.171339288,0.18201082000000002,430
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 440,0.18026549775,0.002536922224314347,0.180048745,0.17204487499999999,0.007737437499999999,0.174679782,0.18399577,440
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 440,0.008068966551020405,0.001074650081722521,0.007499531,0.005581448979591837,0.0021435340136054418,0.0068608900000000006,0.011237055000000001,440
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 440,0.19369534500000005,0.003344265546950332,0.192474155,0.186581,0.0069072000000000005,0.190205112,0.20075424400000003,440
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 440,0.05694570103389831,0.0054113937308923445,0.058375664,0.04749411864406781,0.009039610169491525,0.042174693,0.06672070000000001,440
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 440,0.05522339955555556,0.0036834865269328204,0.054728995,0.046237814814814815,0.008350537037037033,0.04621931,0.066065764,440
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 440,0.1800890471875,0.0030110619199343242,0.179424833,0.17070212499999998,0.008719500000000002,0.17389992,0.18552679000000002,440
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 450,0.1842271106875,0.002550628033814198,0.1835870255,0.17287124999999998,0.0104350625,0.17994521000000002,0.189040495,450
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 450,0.009271579676543224,0.0011102401474152122,0.009775966,0.006713103703703708,0.0021598790123456783,0.006901524,0.011661653000000001,450
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 450,0.2102604129333333,0.006171304859759094,0.21096013900000002,0.2017321333333333,0.008314733333333333,0.20075905700000002,0.2195457,450
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 450,0.053001337507936494,0.0062183850196542555,0.051317579,0.04327476190476191,0.009425523809523804,0.044490918000000004,0.066676605,450
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 450,0.05496947769642856,0.0026744822123522076,0.05472513700000001,0.04455410714285714,0.009845285714285713,0.049697071,0.063736232,450
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 450,0.18378585987500004,0.003705824757086565,0.1844066705,0.173960375,0.008931375,0.177720491,0.191378343,450
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 460,0.18948621960000003,0.0023046167115936705,0.189428334,0.17812166666666665,0.010390333333333331,0.185051333,0.193222105,460
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 460,0.008335248847517728,0.0012853619388174268,0.0076461545,0.005765648936170213,0.0020733262411347505,0.0067066090000000005,0.010815345,460
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 460,0.20925997240000002,0.004727139653476928,0.20901408400000002,0.20083893333333333,0.007712333333333334,0.20060561600000001,0.216695763,460
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 460,0.054304015627118674,0.006561983022725983,0.053262052000000004,0.04458362711864404,0.009124203389830509,0.043333596,0.06598102,460
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 460,0.05961238044680851,0.00529996537373288,0.058640506,0.04951657446808509,0.009252106382978721,0.051019182,0.073494537,460
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 460,0.18774628880000002,0.003898988544440971,0.186396225,0.17749099999999995,0.009567866666666668,0.18340289,0.19433081700000002,460
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 470,0.18948866831250002,0.003037284494170908,0.1887989095,0.1791950625,0.00942825,0.185154287,0.19619182500000001,470
